id;value;description;award_date;student_id;teacher_id
1875;7;Four days ago Sheryl Tyler proved to be wholeheartedly approachable.;2024-02-16;16;52
1876;2;Today Julie Wilmut expressed outstanding intuition of the spell.;2024-03-26;19;38
1877;8;Today Hodierna Jack presented the subject with  comprehension.;2023-09-13;60;86
1878;-1;Deanna Watt happened to be absurdly unapproachable.;2023-10-04;521;38
1879;-10;Six days ago Jayden Armitstead happened to be completely inflexible.;2023-09-30;614;42
1880;-5;Three days ago Lena Washburn happened to be particularly condescending.;2023-11-13;45;70
1881;-2;Russell Henry happened to be absurdly hostile.;2023-09-09;194;82
1882;-6;Two days ago Damian Blakley started being  condescending.;2023-10-14;812;5
1883;-1;Three days ago Darby Hurley remained entirely demeaning.;2024-01-08;270;4
1884;8;Lauretta Swynnerton illustrated the concept with noteworthy knowledge.;2024-05-29;498;32
1885;-3;Diane O'Hara was horribly unsupportive.;2023-10-26;3;51
1886;-1;Yesterday Meredith Voaden used a forbidden spell.;2023-11-03;167;28
1887;5;Today Sid Bassham presented the subject with exceptional understanding.;2023-09-26;56;50
1888;4;Six days ago Henrietta Curfman answered the question  intuition of the topic.;2024-01-09;935;54
1889;2;Today Storm Ballard answered the question  knowledge of the subject matter.;2023-10-19;334;86
1890;-5;Jaynie Crawford continued to be highly unapproachable.;2024-06-24;659;97
1891;1;Six days ago Daenerys Guthrie answered the question  intuition of the problem.;2023-10-21;397;97
1892;6;A week ago Benn Carr discussed the concept with noteworthy understanding.;2024-04-26;990;15
1893;-5;Three days ago Velma Cooper was ridiculously insensitive.;2024-04-24;494;95
1894;-5;Yesterday Landon Pickavance spoke disrespectfully to a professor.;2024-04-29;793;90
1895;-2;Yesterday Isla Holden disrupted class with inappropriate joke.;2024-03-13;173;36
1896;7;Today Tracy Blakely answered the question  comprehension.;2024-02-25;371;106
1897;6;Five days ago Leonora Winter remained profoundly attentive.;2024-02-15;572;104
1898;13;Five days ago Suzanne Whiting started being notably nurturing.;2023-12-03;925;18
1899;2;Bella Drury presented the concept with extraordinary awareness.;2024-01-27;302;94
1900;5;Four days ago Marie Hallam gave a demonstration of extraordinary comprehension of the problem.;2024-06-08;887;24
1901;10;Marmaduke Haslem presented the subject matter with exceptional comprehension.;2024-01-24;449;97
1902;4;Jeb Todd answered the question outstanding passion of the subject matter.;2023-12-13;109;90
1903;-1;A week ago Wilfred Bassham proved to be extremely strict.;2023-11-28;372;32
1904;1;Willard Jack continued to be especially fair.;2023-10-07;914;41
1905;5;Yesterday Melina Mitchell happened to be very wise.;2024-02-04;707;23
1906;-3;Today Terry Geldart started being highly unhelpful.;2024-02-27;783;69
1907;5;Yesterday Kitty Moat proved to be hugely considerate.;2024-06-18;741;18
1908;2;Today Risa Nelson presented the concept.;2023-12-22;395;90
1909;4;Today Ephrem Eastwood proved to be truly encouraging.;2023-12-21;310;65
1910;-15;Rain Willson started being absurdly apathetic.;2024-04-22;678;60
1911;-3;Paul Boot was caught running in the corridors.;2024-01-24;688;101
1912;8;Two days ago Ephrem Eastwood expressed great intuition.;2023-12-24;310;97
1913;3;Two days ago Romilda Mallinson answered the question extraordinary intuition.;2023-10-05;453;35
1914;-1;A week ago Candy Ackland remained incredibly unhelpful.;2024-04-17;163;71
1915;-1;Today Grace Corbin was entirely critical.;2024-04-07;231;80
1916;2;Yesterday Hayley Ketchum discussed the subject with  understanding.;2023-10-20;380;92
1917;-1;Maddox Lawyer released a Dungbomb in the Great Hall.;2023-09-10;6;61
1918;-1;Amber Instone continued to be shockingly manipulative.;2023-10-27;980;104
1919;2;Yesterday Sasha Gibeau expressed great intuition.;2024-06-10;986;20
1920;1;Today Frances Nolan explained the problem with extraordinary comprehension.;2023-09-29;951;64
1921;-9;Six days ago Angella Pickett disrupted class with inappropriate joke.;2024-06-20;726;24
1922;8;Kasey Saywell presented the topic with noteworthy understanding.;2024-04-11;330;109
1923;-2;Today Pamela Beesley was caught running in the corridors.;2023-12-30;588;32
1924;-4;Six days ago Palmer Westcott was caught in a restricted section without permission.;2024-06-02;782;70
1925;-4;Thaddeus Baxendale was highly unfair.;2024-03-06;936;43
1926;-8;Three days ago Anna Beavers remained wildly rude.;2024-01-09;258;21
1927;2;Two days ago Bernard Mackall expressed  skills.;2024-03-12;233;51
1928;4;Today Laurence Brailsford presented the subject.;2024-01-10;346;4
1929;2;Today Wilhelm Waterfield discussed the topic with extraordinary comprehension.;2024-03-01;623;82
1930;-1;Today Ted Bates was shockingly demeaning.;2024-04-20;891;40
1931;2;Hayley Ketchum discussed the problem.;2024-02-17;380;99
1932;-5;Six days ago Addison Burnes proved to be exceptionally critical.;2024-05-09;50;19
1933;-1;Demi Spencer-Churchill was  unhelpful.;2024-02-27;615;110
1934;2;Today Mayola Tomkinson demonstrated  mastery.;2023-11-09;576;86
1935;2;Bryan Leuchars gave a demonstration of  intuition of the topic.;2023-11-03;863;71
1936;-1;A week ago Gail Gilford threw food during mealtime.;2023-12-13;281;46
1937;10;Anne Lovett continued to be wonderfully motivating.;2023-12-28;813;95
1938;-2;Cynthia Pickard-Cambridge proved to be  patronizing.;2023-09-26;315;25
1939;2;Yesterday Nathaniel Hopkin explained the concept with prominent capability.;2024-04-03;569;44
1940;-12;A week ago Maximilian Sanderson started being  manipulative.;2024-04-08;805;105
1941;12;Yesterday Lawrence Walmsley proved to be truly supportive.;2023-12-27;177;102
1942;2;Three days ago Julianne Vann presented the topic.;2024-04-27;565;73
1943;3;Today Karly Merriman showed great capability of the concept.;2023-09-11;421;42
1944;2;Tansy Batts expressed great mastery.;2023-09-13;988;62
1945;2;Doreen Flood explained the problem.;2023-11-29;54;102
1946;6;Nathalie Stetson showed appreciable capability of the problem.;2024-04-14;868;105
1947;-1;Two days ago Lillie Loates remained unbelievably rude.;2024-01-01;33;89
1948;-3;Two days ago Liliana Oglethorpe continued to be highly unhelpful.;2024-06-17;134;10
1949;-3;Three days ago Jayden Armitstead started being extremely unfair.;2024-03-30;614;35
1950;7;Magnolia Whidden answered the question exceptional mastery of the subject matter.;2024-06-15;622;33
1951;-5;Today Antonia Bailie attempted to enter the Forbidden Forest.;2023-10-10;340;46
1952;8;Five days ago Brilliana Hope-Johnstone showed  understanding of the spell.;2024-03-31;183;15
1953;1;Today Brenda Runcie discussed the problem with extraordinary comprehension.;2024-02-14;635;104
1954;-3;Yesterday Ottilie Sailor caused a cauldron to explode in Potions.;2023-12-14;96;3
1955;-6;Yesterday Casey Harvey remained  indifferent.;2024-05-22;170;34
1956;-7;Today Juno Bethell-Codrington used a forbidden spell.;2023-10-07;402;21
1957;3;A week ago Bonnie McNair-Wilson showed noteworthy passion.;2023-11-06;860;22
1958;-7;A week ago Davina Lamphere continued to be particularly unhelpful.;2023-11-22;650;85
1959;-10;A week ago Arda Devlin happened to be extremely impatient.;2024-06-26;358;42
1960;-1;Four days ago Christabel Wilkes was  condescending.;2023-09-16;382;55
1961;1;Alyson Rowbotham gave a demonstration of prominent skills of the subject.;2023-10-25;460;62
1962;-1;Four days ago Tom Dunham was very demeaning.;2024-05-21;559;90
1963;3;Davy Lovell gave a demonstration of exceptional comprehension.;2023-12-09;682;90
1964;1;Merle Welch proved to be extremely patient.;2024-02-25;663;9
1965;-10;Today Lauryn Chalkley threw food during mealtime.;2023-11-05;518;0
1966;-3;Today Georgiana Kovachev was caught running in the corridors.;2023-09-30;690;92
1967;-6;Precious Treadwell released a Dungbomb in the Great Hall.;2024-06-27;331;21
1968;-7;Lauryn Chalkley failed to complete homework assignment.;2023-09-03;518;85
1969;-4;Six days ago Lauren Freeland happened to be surprisingly hostile.;2024-05-27;584;10
1970;-8;Today Jaime Hayden remained notoriously indifferent.;2024-01-25;244;67
1971;4;Quendrida Chatfield-Taylor expressed outstanding knowledge.;2023-11-14;247;48
1972;9;Five days ago Gerald Dunham answered the question notable skills.;2023-12-24;361;85
1973;6;A week ago Maddox Stebbins explained the problem.;2023-10-21;742;69
1974;-6;A week ago Julianne Cope proved to be absurdly inconsiderate.;2023-09-29;654;14
1975;1;Marmaduke Haslem gave a demonstration of extraordinary skills.;2024-02-13;449;16
1976;-3;Gia Myrick continued to be excessively unfair.;2023-10-12;55;109
1977;-3;Lawrence Walmsley proved to be unbelievably dismissive.;2024-05-24;177;7
1978;-6;Today Brooklyn Bacon proved to be very manipulative.;2023-10-09;619;32
1979;-4;Lance Laidman remained excessively arrogant.;2023-10-08;592;96
1980;-5;Today Bryan Gibson was caught in a restricted section without permission.;2023-11-06;335;12
1981;-2;Today Rebecca Hollingworth continued to be entirely negligent.;2024-03-22;894;100
1982;4;Today Eliza Popham was remarkably thoughtful.;2023-09-05;228;23
1983;5;A week ago Jonny Allpress showed notable capability.;2023-10-13;595;62
1984;-2;Yesterday Charlyne Greensmith remained notoriously demeaning.;2023-11-09;418;94
1985;-2;Stacy Purves attempted to enter the Forbidden Forest.;2024-02-13;215;100
1986;2;A week ago Andy Healy happened to be amazingly helpful.;2024-02-01;425;1
1987;4;Today Penny Mackie illustrated the spell with  capability.;2023-12-16;851;40
1988;-2;Yesterday Micah Fruean used magic in the corridors between classes.;2023-11-16;417;29
1989;1;Karli Toogood illustrated the spell.;2023-11-23;229;24
1990;2;Four days ago Babette Whitehead started being extraordinarily inspiring.;2024-06-06;221;65
1991;-8;Six days ago Syd Littlepage released a Dungbomb in the Great Hall.;2024-06-22;829;37
1992;-6;Yesterday Alison Kersey was  negligent.;2024-06-13;583;69
1993;9;Two days ago Viola Fielding presented the subject matter with great skills.;2023-10-22;200;90
1994;-5;Two days ago Damian Blakley failed to complete homework assignment.;2024-06-11;812;35
1995;-5;Yesterday Haisley Montagu was caught running in the corridors.;2024-06-11;996;109
1996;2;Yesterday Jayne Holt showed great knowledge of the concept.;2023-09-06;724;98
1997;3;Duncan Dickins continued to be especially approachable.;2024-04-08;495;97
1998;-1;A week ago Astrid Boyce was caught in a restricted section without permission.;2023-12-05;82;19
1999;6;Barb Reckord discussed the spell with great skills.;2024-01-20;306;93
2000;8;Mina Lofton illustrated the spell with  mastery.;2024-05-01;100;106
2001;7;Astrid Boyce remained incredibly considerate.;2024-02-13;82;32
2002;12;Today Carlena Acheson continued to be wholeheartedly inspiring.;2023-11-12;568;11
2003;-7;Pamela Beesley disrupted class with inappropriate joke.;2023-10-15;588;65
2004;10;Four days ago Oscar Crockett presented the concept with exceptional comprehension.;2024-04-27;927;32
2005;3;Kathleen Watrous showed extraordinary capability.;2024-06-03;617;51
2006;1;Yesterday Ethelreda Wills remained exceptionally empathetic.;2024-06-05;593;5
2007;-8;Today Christy Ivens was wildly disrespectful.;2024-06-19;77;82
2008;3;Four days ago Alyson Hatfield demonstrated  intuition.;2024-02-09;119;94
2009;3;Today Sandy Bollin discussed the subject matter.;2024-01-04;999;97
2010;6;Wilf Stebbins presented the concept.;2023-12-02;484;29
2011;6;Today Dustin Cotton happened to be genuinely understanding.;2023-12-11;839;50
2012;-10;Three days ago Ronald Aarons sent a cursed note to another student.;2023-12-03;489;110
2013;1;Six days ago Dani Reid illustrated the topic.;2023-11-18;66;7
2014;-6;Today Hilda Bowyer remained utterly strict.;2024-02-19;625;70
2015;-3;Today Marianne Gaskin was caught in a restricted section without permission.;2023-11-14;883;10
2016;-8;Hunter Wodefold sent a cursed note to another student.;2024-04-29;274;89
2017;-2;Five days ago Viola Fielding was  dismissive.;2024-02-06;200;31
2018;-6;Pansy Whitaker started being entirely unsupportive.;2024-02-29;827;108
2019;6;Two days ago Cassidy Twitchett illustrated the spell.;2023-11-18;926;20
2020;2;Today Carroll Sparks demonstrated prominent capability of the concept.;2024-02-28;478;57
2021;1;Three days ago Felicity Pickard gave a demonstration of outstanding passion of the problem.;2023-09-07;337;96
2022;-4;Raphael Galbraith continued to be ridiculously dismissive.;2023-11-01;207;70
2023;3;Today Grace Corbin presented the subject.;2024-06-30;231;82
2024;-6;A week ago Marina Swinton spoke disrespectfully to a professor.;2024-02-25;571;72
2025;-3;Gideon Zigler was found wandering after curfew.;2023-10-24;265;106
2026;-1;Four days ago Kasey Saywell disrupted class with inappropriate joke.;2023-12-16;330;4
2027;-9;Five days ago Landon Stafford used a forbidden spell.;2024-01-16;611;68
2028;-3;Tansy Batts spoke disrespectfully to a professor.;2024-05-05;988;33
2029;-8;Two days ago Jodie Windsor was caught in a restricted section without permission.;2024-06-12;797;98
2030;7;Today Henrietta Curfman presented the concept.;2024-02-06;935;22
2031;1;Three days ago Wilfred Bassham expressed noteworthy knowledge of the concept.;2023-10-11;372;14
2032;3;Jacqui Keenum happened to be notably uplifting.;2023-10-27;259;63
2033;3;Two days ago Reuben Woodhouse illustrated the concept.;2024-05-12;944;58
2034;-2;Today Sam Byron was  disrespectful.;2023-11-10;110;55
2035;-1;Quendrida Wharton proved to be totally hostile.;2023-10-17;781;109
2036;3;Today Lena Washburn illustrated the concept with extraordinary mastery.;2024-02-08;45;37
2037;-5;Five days ago Logan Haver was utterly strict.;2024-06-06;557;85
2038;1;Four days ago Lorelei Heselton proved to be extremely inspiring.;2024-04-08;830;98
2039;2;A week ago Sutton Tinsley was wholeheartedly fair.;2024-03-23;658;17
2040;-1;A week ago Absalom Rodan happened to be utterly unapproachable.;2023-12-04;692;89
2041;1;Trudy Millar answered the question extraordinary intuition.;2024-02-28;734;25
2042;-11;Four days ago Kirstin Jupp continued to be completely unhelpful.;2023-09-01;566;42
2043;9;Anne Lovett answered the question extraordinary passion of the concept.;2024-06-04;813;70
2044;7;Today Duke Finn was thoughtfully caring.;2024-05-14;321;25
2045;5;Paul Boot started being extremely dedicated.;2023-10-03;688;95
2046;7;Tyra Sims answered the question noteworthy understanding.;2023-09-17;283;99
2047;9;Five days ago Bridget Layton started being outstandingly empathetic.;2024-03-20;282;65
2048;9;Montie Cowman presented the topic.;2023-12-03;350;2
2049;4;Two days ago Blake Childe remained tremendously caring.;2024-01-25;118;18
2050;-7;Six days ago Jodi Appleby spoke disrespectfully to a professor.;2024-03-16;949;48
2051;-2;Today Victor Danson was extremely condescending.;2023-09-26;779;15
2052;-5;Today Swaine Zeal disrupted class with inappropriate joke.;2024-01-21;671;90
2053;1;Yesterday Arnaut Appleby was especially uplifting.;2024-04-25;149;106
2054;4;Two days ago Evelyn Hodgkinson discussed the concept.;2024-05-07;141;28
2055;6;Gus Millard expressed  awareness.;2024-04-29;785;47
2056;-6;Karlee Kidd proved to be  arrogant.;2024-02-17;865;35
2057;-1;Today Janelle Walsh was horribly inflexible.;2024-03-09;289;69
2058;3;Drummond Craven started being wonderfully dedicated.;2024-02-17;816;4
2059;2;Syd Summerhayes showed notable capability.;2024-06-17;791;35
2060;4;A week ago Nathanael Donovan happened to be genuinely nurturing.;2024-04-27;637;39
2061;1;Today Jayda Loomis started being genuinely understanding.;2023-09-30;542;45
