id;value;description;award_date;student_id;teacher_id
16923;-46;Being out after curfew;2023-07-18;957;63
16924;26;Excellent classwork;2023-12-08;3369;42
16925;37;Bravery in difficult situation;2023-10-15;8519;55
16926;35;Excellent classwork;2023-02-16;6596;90
16927;-20;Using magic in corridors;2023-06-28;3717;27
16928;-26;Being out after curfew;2023-04-11;7525;16
16929;44;Answering correctly in class;2023-01-30;8988;13
16930;8;Answering correctly in class;2023-12-05;4417;7
16931;-8;Using magic in corridors;2024-11-12;9195;34
16932;36;Outstanding spell performance;2024-09-22;8404;35
16933;-1;Being out after curfew;2023-01-21;8892;98
16934;-4;Breaking school rules;2024-03-01;7533;66
16935;27;Excellent classwork;2024-06-28;9325;41
16936;-24;Being out after curfew;2023-03-01;4270;9
16937;-21;Being out after curfew;2024-01-29;317;88
16938;-9;Being out after curfew;2023-02-04;9122;57
16939;-45;Breaking school rules;2024-02-02;1011;70
16940;33;Answering correctly in class;2023-09-18;7800;99
16941;-37;Being out after curfew;2023-11-09;8541;76
16942;31;Excellent classwork;2024-05-14;1392;41
16943;-10;Using magic in corridors;2023-07-10;4183;45
16944;30;Excellent classwork;2023-06-24;6691;37
16945;12;Helping another student;2023-12-13;7393;69
16946;9;Excellent classwork;2023-12-28;5202;44
16947;-11;Disrespecting a teacher;2024-09-18;2689;76
16948;7;Bravery in difficult situation;2024-12-22;8690;8
16949;-31;Disrespecting a teacher;2023-12-08;3798;49
16950;-49;Being out after curfew;2024-11-18;7940;55
16951;-36;Breaking school rules;2024-05-17;6849;74
16952;-3;Being late to class;2023-07-27;5532;38
16953;-48;Breaking school rules;2023-02-24;6232;68
16954;34;Bravery in difficult situation;2023-07-25;6908;96
16955;-40;Breaking school rules;2024-07-15;5687;79
16956;-16;Breaking school rules;2023-08-07;5493;84
16957;1;Answering correctly in class;2023-08-30;8232;81
16958;47;Outstanding spell performance;2023-08-24;8035;70
16959;-18;Being late to class;2024-09-15;7457;31
16960;-25;Breaking school rules;2024-03-27;8168;21
16961;-17;Using magic in corridors;2024-07-23;9347;10
16962;-50;Being late to class;2023-02-10;1674;36
16963;-37;Being late to class;2023-03-11;7617;55
16964;36;Bravery in difficult situation;2024-05-31;9235;31
16965;-26;Disrespecting a teacher;2023-09-15;8196;55
16966;46;Outstanding spell performance;2023-05-16;3406;56
16967;-46;Being out after curfew;2024-05-27;4162;97
16968;-3;Disrespecting a teacher;2024-07-05;9844;3
16969;23;Helping another student;2024-04-25;5932;14
16970;-37;Being out after curfew;2024-12-23;7417;76
16971;-36;Being late to class;2024-12-06;137;45
16972;-16;Being out after curfew;2024-05-18;6343;77
16973;49;Answering correctly in class;2024-06-29;5053;26
16974;-39;Being out after curfew;2023-12-30;8872;67
16975;-16;Being out after curfew;2023-06-18;5768;64
16976;-39;Being out after curfew;2023-05-19;553;17
16977;-20;Being late to class;2024-05-13;6021;13
16978;-17;Breaking school rules;2023-07-08;1180;13
16979;-44;Disrespecting a teacher;2024-12-26;1230;53
16980;12;Bravery in difficult situation;2023-01-27;316;84
16981;7;Answering correctly in class;2024-02-23;3332;87
16982;41;Helping another student;2023-06-27;6492;75
16983;-2;Being late to class;2023-08-04;206;87
16984;19;Answering correctly in class;2024-02-02;6717;76
16985;5;Answering correctly in class;2023-03-02;8614;22
16986;6;Excellent classwork;2023-09-24;8372;92
16987;27;Outstanding spell performance;2023-06-03;9564;52
16988;14;Bravery in difficult situation;2024-12-14;6841;31
16989;30;Excellent classwork;2023-03-08;7549;37
16990;-10;Breaking school rules;2023-05-17;4140;33
16991;-49;Disrespecting a teacher;2023-04-29;103;91
16992;50;Helping another student;2024-02-01;779;77
16993;-49;Disrespecting a teacher;2023-01-19;6498;1
16994;39;Helping another student;2023-07-13;7418;33
16995;-1;Breaking school rules;2023-07-24;7522;35
16996;-33;Using magic in corridors;2024-05-01;3382;63
16997;50;Helping another student;2023-10-16;5141;98
16998;-19;Using magic in corridors;2024-04-26;2023;68
16999;2;Bravery in difficult situation;2023-02-14;7698;66
17000;9;Answering correctly in class;2024-12-27;8111;99
17001;-12;Being out after curfew;2024-05-24;7947;3
17002;39;Outstanding spell performance;2023-01-07;5556;94
17003;34;Outstanding spell performance;2023-04-22;9583;36
17004;44;Bravery in difficult situation;2023-06-06;1464;43
17005;34;Answering correctly in class;2024-09-15;7343;71
17006;-20;Being late to class;2023-06-25;9224;41
17007;22;Excellent classwork;2023-01-15;9459;58
17008;-18;Being late to class;2023-07-16;4754;19
17009;2;Answering correctly in class;2023-06-26;2983;60
17010;12;Bravery in difficult situation;2024-05-15;5558;17
17011;-3;Being out after curfew;2023-05-08;5010;5
17012;-50;Being out after curfew;2024-04-14;1812;23
17013;35;Outstanding spell performance;2024-09-06;1772;63
17014;-49;Using magic in corridors;2023-10-05;3891;5
17015;40;Outstanding spell performance;2024-08-18;6107;64
17016;-34;Being late to class;2024-07-12;3598;8
17017;-6;Using magic in corridors;2024-07-27;9633;60
17018;-27;Being late to class;2023-09-06;235;90
17019;-45;Being late to class;2024-04-25;8074;93
17020;-46;Breaking school rules;2024-04-17;1200;4
17021;38;Bravery in difficult situation;2024-01-18;8023;50
17022;-38;Using magic in corridors;2024-09-11;3811;67
17023;-19;Disrespecting a teacher;2024-12-07;8292;42
17024;44;Excellent classwork;2023-01-25;4058;50
17025;-39;Disrespecting a teacher;2023-05-14;9128;72
17026;27;Outstanding spell performance;2024-11-11;336;86
17027;50;Outstanding spell performance;2023-08-26;5953;71
17028;-24;Being late to class;2023-09-05;8061;96
17029;50;Answering correctly in class;2023-01-19;1550;56
17030;25;Outstanding spell performance;2023-04-21;2323;72
17031;-29;Using magic in corridors;2023-07-08;1871;24
17032;23;Excellent classwork;2023-04-02;6276;36
17033;49;Excellent classwork;2024-02-08;7051;47
17034;19;Helping another student;2024-08-12;7085;85
17035;22;Answering correctly in class;2024-03-14;4617;52
17036;-20;Being out after curfew;2024-10-28;550;66
17037;16;Outstanding spell performance;2024-07-30;270;18
17038;42;Helping another student;2023-05-27;5547;94
17039;43;Answering correctly in class;2023-03-19;3655;78
17040;-24;Being late to class;2023-06-09;3175;27
17041;-35;Breaking school rules;2024-05-12;6752;81
17042;34;Helping another student;2024-11-24;2507;53
17043;23;Excellent classwork;2024-11-21;779;83
17044;-39;Breaking school rules;2023-07-08;8678;6
17045;-30;Being late to class;2023-10-01;1472;42
17046;-43;Disrespecting a teacher;2024-01-08;6708;25
17047;-24;Using magic in corridors;2023-05-08;4444;17
17048;35;Helping another student;2023-10-23;8761;84
17049;47;Helping another student;2024-12-22;8747;84
17050;-35;Being out after curfew;2023-01-07;1398;58
17051;-3;Being out after curfew;2023-07-18;786;70
17052;-40;Disrespecting a teacher;2024-12-02;7460;29
17053;11;Helping another student;2024-03-05;3405;37
17054;-14;Being late to class;2024-12-03;1300;25
17055;39;Bravery in difficult situation;2023-03-04;2593;91
17056;-32;Disrespecting a teacher;2024-11-27;6517;78
17057;40;Helping another student;2024-04-02;5326;76
17058;-45;Using magic in corridors;2023-01-23;7013;47
17059;4;Excellent classwork;2024-11-22;2987;76
17060;-25;Using magic in corridors;2024-11-16;8707;73
17061;7;Outstanding spell performance;2023-08-14;1610;26
17062;32;Bravery in difficult situation;2024-06-18;6227;17
17063;12;Outstanding spell performance;2024-03-21;4334;47
17064;44;Answering correctly in class;2023-06-10;2165;34
17065;20;Helping another student;2024-11-25;7678;94
17066;-32;Breaking school rules;2024-07-30;2151;32
17067;-24;Using magic in corridors;2024-06-28;1420;35
17068;-14;Using magic in corridors;2024-11-08;3061;37
17069;-8;Being out after curfew;2024-04-20;7592;22
17070;4;Bravery in difficult situation;2024-05-25;3677;86
17071;-3;Breaking school rules;2024-12-12;2707;98
17072;40;Answering correctly in class;2023-07-04;6209;66
17073;9;Bravery in difficult situation;2023-09-27;5981;16
17074;30;Excellent classwork;2024-08-27;4985;13
17075;-40;Using magic in corridors;2023-01-16;4644;30
17076;-20;Using magic in corridors;2023-12-08;5957;59
17077;20;Excellent classwork;2023-05-14;3411;83
17078;37;Outstanding spell performance;2023-06-29;9969;98
17079;-39;Breaking school rules;2023-02-25;8168;44
17080;33;Helping another student;2024-11-30;4656;38
17081;49;Answering correctly in class;2023-04-15;8106;83
17082;-12;Being out after curfew;2024-03-18;390;97
17083;15;Excellent classwork;2024-06-04;558;30
17084;-15;Disrespecting a teacher;2024-11-02;3611;2
17085;32;Outstanding spell performance;2023-03-16;3976;83
17086;-7;Using magic in corridors;2023-05-18;6265;7
17087;-45;Being out after curfew;2024-07-15;4533;96
17088;-41;Being out after curfew;2024-06-03;6787;56
17089;-27;Being late to class;2023-06-05;9795;3
17090;-27;Using magic in corridors;2023-06-06;7233;9
17091;-14;Disrespecting a teacher;2023-03-17;8073;67
17092;23;Bravery in difficult situation;2023-06-11;2351;20
17093;-17;Disrespecting a teacher;2024-12-19;6219;35
17094;-12;Breaking school rules;2024-10-24;540;12
17095;-3;Being late to class;2024-04-07;6150;41
17096;-37;Being late to class;2024-03-23;9562;99
17097;-25;Breaking school rules;2023-10-31;997;3
17098;10;Helping another student;2024-02-07;1863;79
17099;-15;Disrespecting a teacher;2023-12-04;8605;39
17100;23;Outstanding spell performance;2023-11-05;7827;99
17101;-8;Disrespecting a teacher;2024-10-07;5169;81
17102;37;Outstanding spell performance;2024-09-04;6496;67
17103;-1;Being out after curfew;2023-04-16;5240;32
17104;12;Bravery in difficult situation;2024-05-14;4734;35
17105;1;Answering correctly in class;2024-06-24;6126;72
17106;-15;Disrespecting a teacher;2023-05-27;7818;89
17107;50;Outstanding spell performance;2024-12-13;9751;42
17108;14;Answering correctly in class;2023-01-08;1168;78
17109;46;Helping another student;2024-07-27;2866;40
17110;42;Bravery in difficult situation;2023-07-06;8811;79
17111;-44;Disrespecting a teacher;2024-04-23;4596;89
17112;-7;Being late to class;2024-07-14;3837;77
17113;-5;Using magic in corridors;2023-08-30;1336;49
17114;16;Bravery in difficult situation;2023-12-15;9607;2
17115;36;Answering correctly in class;2024-08-18;3743;78
17116;-8;Being late to class;2024-12-28;3997;68
17117;20;Outstanding spell performance;2023-08-24;5845;72
17118;22;Outstanding spell performance;2024-02-10;9361;30
17119;28;Bravery in difficult situation;2023-02-10;3509;68
17120;41;Answering correctly in class;2024-12-07;2512;97
17121;34;Helping another student;2024-12-03;3342;34
17122;4;Helping another student;2024-02-21;3868;17
17123;-46;Using magic in corridors;2023-07-14;9078;65
17124;35;Outstanding spell performance;2024-12-02;5783;73
17125;-3;Breaking school rules;2023-02-17;8608;20
17126;38;Excellent classwork;2024-09-11;3576;75
17127;-16;Disrespecting a teacher;2024-04-29;998;7
17128;26;Answering correctly in class;2024-02-10;3706;7
17129;42;Answering correctly in class;2024-05-19;7463;84
17130;-24;Disrespecting a teacher;2023-04-05;488;83
17131;15;Bravery in difficult situation;2024-06-24;4549;7
17132;-21;Breaking school rules;2023-11-06;8791;25
17133;2;Outstanding spell performance;2024-04-01;7163;87
17134;-36;Breaking school rules;2024-01-24;2248;76
17135;50;Answering correctly in class;2024-08-24;2516;60
17136;49;Excellent classwork;2023-12-29;4649;23
17137;25;Bravery in difficult situation;2024-01-09;3049;95
17138;-13;Breaking school rules;2023-05-19;8791;97
17139;33;Helping another student;2023-10-01;3933;74
17140;-16;Using magic in corridors;2023-10-05;7019;2
17141;-22;Being late to class;2023-07-30;488;87
17142;26;Helping another student;2024-03-25;5672;85
17143;45;Outstanding spell performance;2024-06-02;6955;23
17144;10;Outstanding spell performance;2023-01-30;5793;15
17145;0;Disrespecting a teacher;2024-05-28;3646;9
17146;49;Bravery in difficult situation;2023-03-28;6808;78
17147;-29;Being late to class;2023-06-03;4907;53
17148;-50;Using magic in corridors;2024-04-18;5774;9
17149;-47;Disrespecting a teacher;2024-09-15;6688;53
17150;-50;Being late to class;2024-03-28;3452;24
17151;35;Answering correctly in class;2024-01-07;1918;95
17152;49;Outstanding spell performance;2024-03-09;8718;88
17153;-21;Disrespecting a teacher;2024-06-14;524;98
17154;15;Helping another student;2023-08-23;6244;80
17155;4;Helping another student;2024-02-21;848;24
17156;21;Helping another student;2024-10-11;3485;0
17157;45;Helping another student;2023-02-25;5939;91
17158;31;Outstanding spell performance;2023-04-24;6274;23
17159;19;Helping another student;2024-07-04;3395;32
17160;-14;Breaking school rules;2023-03-19;4491;78
17161;-4;Breaking school rules;2023-04-28;7310;95
17162;-10;Using magic in corridors;2024-10-27;6598;42
17163;40;Excellent classwork;2024-01-26;9907;83
17164;-13;Disrespecting a teacher;2024-10-27;4722;79
17165;4;Bravery in difficult situation;2023-01-10;3258;3
17166;38;Outstanding spell performance;2024-02-18;6565;16
17167;5;Excellent classwork;2024-05-09;8736;56
17168;-1;Being late to class;2023-03-04;1843;42
17169;39;Helping another student;2023-07-21;9742;26
17170;4;Bravery in difficult situation;2023-05-04;7391;94
17171;29;Answering correctly in class;2024-05-12;688;46
17172;48;Answering correctly in class;2023-06-17;936;48
17173;47;Answering correctly in class;2023-08-03;2359;12
17174;-1;Breaking school rules;2024-02-27;9304;94
17175;6;Helping another student;2023-04-29;8143;21
17176;26;Helping another student;2024-08-18;7797;61
17177;12;Answering correctly in class;2024-03-11;9551;29
17178;19;Bravery in difficult situation;2023-02-05;1349;72
17179;31;Bravery in difficult situation;2024-01-14;6636;53
17180;33;Bravery in difficult situation;2023-07-30;2538;99
17181;0;Disrespecting a teacher;2024-02-18;6406;17
17182;29;Outstanding spell performance;2024-07-18;9291;90
17183;30;Excellent classwork;2023-05-24;9764;0
17184;12;Outstanding spell performance;2023-05-24;5718;35
17185;-10;Using magic in corridors;2023-02-06;4932;37
17186;24;Answering correctly in class;2024-06-09;9407;19
17187;41;Helping another student;2024-08-31;5334;48
17188;13;Excellent classwork;2024-12-20;8524;9
17189;5;Excellent classwork;2023-02-12;8105;35
17190;31;Answering correctly in class;2024-01-16;5721;54
17191;-37;Disrespecting a teacher;2023-01-04;1462;83
17192;-46;Breaking school rules;2024-10-29;4505;3
17193;25;Bravery in difficult situation;2023-06-09;5522;55
17194;-37;Using magic in corridors;2024-03-29;7394;47
17195;1;Bravery in difficult situation;2023-02-04;5451;59
17196;49;Helping another student;2024-12-12;4353;10
17197;14;Answering correctly in class;2023-09-29;479;27
17198;-8;Being late to class;2023-09-26;3225;54
17199;-27;Using magic in corridors;2023-10-17;5814;68
17200;-31;Using magic in corridors;2023-10-01;579;17
17201;-8;Disrespecting a teacher;2024-03-06;5397;99
17202;-43;Being late to class;2024-11-26;7330;77
17203;-40;Breaking school rules;2023-08-08;3273;14
17204;-15;Breaking school rules;2024-12-05;6766;38
17205;-35;Being out after curfew;2024-05-29;2983;14
17206;10;Helping another student;2023-04-04;6850;89
17207;-5;Using magic in corridors;2024-02-09;1276;48
17208;11;Outstanding spell performance;2024-11-17;4039;13
17209;5;Outstanding spell performance;2024-09-10;5513;12
17210;41;Bravery in difficult situation;2024-12-15;6794;55
17211;6;Answering correctly in class;2024-03-19;4515;39
17212;-23;Disrespecting a teacher;2023-04-02;3849;90
17213;-47;Disrespecting a teacher;2024-09-21;2893;13
17214;28;Bravery in difficult situation;2023-09-10;855;72
17215;41;Helping another student;2024-07-12;9153;97
17216;-25;Disrespecting a teacher;2023-02-25;1594;66
17217;-20;Breaking school rules;2024-02-20;4519;59
17218;-5;Being out after curfew;2024-08-15;9422;21
17219;-36;Being late to class;2024-05-28;7657;84
17220;4;Bravery in difficult situation;2023-07-12;6403;13
17221;-10;Being late to class;2023-05-03;2789;58
17222;7;Answering correctly in class;2024-04-29;4604;7
17223;3;Helping another student;2023-02-02;906;47
17224;44;Outstanding spell performance;2024-03-22;1667;5
17225;38;Answering correctly in class;2023-10-10;4219;91
17226;-46;Being late to class;2023-05-04;301;31
17227;-38;Being out after curfew;2023-04-21;7667;19
17228;41;Helping another student;2023-08-17;3077;11
17229;43;Outstanding spell performance;2024-07-09;5132;77
17230;17;Outstanding spell performance;2024-07-06;9967;32
17231;-25;Being out after curfew;2024-04-03;7006;70
17232;-42;Being out after curfew;2024-05-10;9111;90
17233;31;Bravery in difficult situation;2024-07-13;9252;30
17234;-19;Being out after curfew;2023-07-02;2509;47
17235;15;Excellent classwork;2023-07-12;5864;54
17236;-17;Disrespecting a teacher;2024-11-13;2760;2
